season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2011,7,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,,0,,,,0,,,,
2011,8,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,47;25,,,72,0,0,,0,,,,0,,,,
2011,9,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",2,3,0,1,45,0.667,0,0,1,1,0,0,0,0,0,0,0,0,45;32,,41,77,0,41,1,1,0,0,1,0,,,,
2011,10,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",5,5,0,0,39,1,0,1,4,0,0,0,0,0,0,0,0,0,22;38;39;35;30,,,164,0,0,1,1,0,0,1,0,,,,
2011,11,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,3,3,0,0,1,0,,,,
2011,12,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,2,1,0,36,0.5,0,0,1,0,0,0,0,0,0,0,1,0,36,51,,36,51,0,2,2,0,0,1,0,,,,
2011,13,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,4,4,0,0,1,0,,,,
2011,14,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",3,4,1,0,48,0.75,0,1,0,2,0,0,0,0,1,0,0,0,42;23;48,38,,113,38,0,3,3,0,0,1,0,,,,
2011,15,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,5,5,0,0,1,0,,,,
2011,16,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,2,2,0,0,1,0,,,,
2011,17,REG,00-0025944,SEA,S.Hauschka,Stephen Hauschka,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",2,3,0,1,43,0.667,0,1,0,1,0,0,0,0,0,0,0,0,43;26,,24,69,0,24,2,2,0,0,1,0,,,,
2011,1,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1,0,,,,
2011,2,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",2,4,1,1,42,0.5,0,0,1,1,0,0,0,0,1,0,0,0,42;34,34,22,76,34,22,1,1,0,0,1,0,,,,
2011,3,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",3,4,1,0,41,0.75,0,1,1,1,0,0,0,0,0,0,1,0,23;41;38,51,,102,51,0,1,1,0,0,1,0,,,,
2011,4,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",3,3,0,0,51,1,0,0,1,1,1,0,0,0,0,0,0,0,41;37;51,,,129,0,0,1,1,0,0,1,0,,,,
2011,6,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",2,2,0,0,23,1,0,2,0,0,0,0,0,0,0,0,0,0,23;21,,,44,0,0,,0,,,,0,,,,
2011,7,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",3,3,0,0,43,1,0,0,2,1,0,0,0,0,0,0,0,0,38;36;43,,,117,0,0,,0,,,,0,,,,
2011,8,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,2,0,0,1,0,,,,
2011,9,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,4,4,0,0,1,0,,,,
2011,10,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",2,3,1,0,28,0.667,0,2,0,0,0,0,0,0,0,1,0,0,21;28,49,,49,49,0,2,2,0,0,1,0,,,,
2011,13,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",2,2,0,0,48,1,0,0,1,1,0,0,0,0,0,0,0,0,48;33,,,81,0,0,4,4,0,0,1,0,,,,
2011,14,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,0,0,1,0,22,55,,22,55,0,1,1,0,0,1,0,,,,
2011,15,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",3,3,0,0,26,1,0,3,0,0,0,0,0,0,0,0,0,0,20;26;26,,,72,0,0,3,3,0,0,1,0,,,,
2011,16,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,3,3,0,0,1,0,,,,
2011,17,REG,00-0026003,MIA,,Dan Carpenter,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/am7wdsrscuceakss8gtt",4,4,0,0,58,1,0,0,0,3,1,0,0,0,0,0,0,0,44;58;40;44,,,186,0,0,1,1,0,0,1,0,,,,
2011,1,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,38;31,,,69,0,0,2,2,0,0,1,0,,,,
2011,2,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,3,3,0,0,1,0,,,,
2011,3,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",3,3,0,0,49,1,0,2,0,1,0,0,0,0,0,0,0,0,49;26;28,,,103,0,0,1,1,0,0,1,0,,,,
2011,4,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,2,1,0,46,0.5,0,0,0,1,0,0,0,0,0,1,0,0,46,46,,46,46,0,3,3,0,0,1,0,,,,
2011,5,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,,0,,,,0,,,,
2011,6,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",4,5,1,0,48,0.8,0,0,1,3,0,0,0,0,0,0,1,0,48;42;42;38,55,,170,55,0,2,2,0,0,1,0,,,,
2011,7,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,1,1,0,0,1,0,,,,
2011,9,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",3,3,0,0,48,1,0,1,0,2,0,0,0,0,0,0,0,0,40;48;25,,,113,0,0,1,1,0,0,1,0,,,,
2011,10,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,55,1,0,0,0,0,1,0,0,0,0,0,0,0,55,,,55,0,0,,0,,,,0,,,,
2011,11,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,23;32,,,55,0,0,2,2,0,0,1,0,,,,
2011,12,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1,0,,,,
2011,13,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",4,4,0,0,50,1,0,0,0,3,1,0,0,0,0,0,0,0,50;47;46;44,,,187,0,0,1,1,0,0,1,0,,,,
2011,14,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2011,15,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2011,16,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,1,1,0,0,1,0,,,,
2011,17,REG,00-0026138,TB,C.Barth,Connor Barth,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj8zrenu5dej3rvuzyba",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,1,1,0,0,1,0,,,,
2011,17,REG,00-0026375,BUF,,Brandon Coutu,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,3,3,0,0,1,0,,,,
2011,1,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,4,4,0,0,1,0,,,,
2011,2,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",3,4,0,1,34,0.75,0,2,1,0,0,0,0,0,0,0,0,0,26;23;34,,30,83,0,30,1,1,0,0,1,1,34,1,0,0
2011,3,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",3,4,0,1,50,0.75,0,1,0,1,1,0,0,0,0,0,0,0,46;27;50,,36,123,0,36,1,1,0,0,1,0,,,,
2011,4,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,2,2,0,0,1,0,,,,
2011,6,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;26,,,76,0,0,1,1,0,0,1,0,,,,
2011,7,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,31;49,,,80,0,0,2,2,0,0,1,0,,,,
2011,8,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,49,0,0,49,,0,,,,0,,,,
2011,9,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,1,0,0,59,1,0,0,0,0,1,0,0,0,0,0,0,0,59,,,59,0,0,,0,,,,0,,,,
2011,10,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",3,5,2,0,47,0.6,0,2,0,1,0,0,0,0,0,1,1,0,26;47;23,50;49,,96,99,0,,0,,,,0,,,,
2011,11,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,3,2,0,40,0.333,0,0,0,1,0,0,0,0,0,1,1,0,40,49;52,,40,101,0,3,3,0,0,1,1,52,0,1,0
2011,12,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,2,0,1,25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,25,,23,25,0,23,2,3,0,1,0.667,0,,,,
2011,13,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",4,4,0,0,46,1,0,1,1,2,0,0,0,0,0,0,0,0,33;23;46;43,,,145,0,0,1,1,0,0,1,0,,,,
2011,14,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",2,2,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,24;25,,,49,0,0,3,3,0,0,1,0,,,,
2011,15,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",3,3,0,0,43,1,0,1,1,1,0,0,0,0,0,0,0,0,36;43;25,,,104,0,0,2,2,0,0,1,0,,,,
2011,16,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",4,4,0,0,53,1,0,2,0,1,1,0,0,0,0,0,0,0,26;53;25;47,,,151,0,0,2,2,0,0,1,0,,,,
2011,17,REG,00-0026858,WAS,G.Gano,Graham Gano,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,2,0,1,27,0.5,0,1,0,0,0,0,0,0,0,0,0,0,27,,36,27,0,36,1,1,0,0,1,0,,,,
2011,1,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,49,,0,49,0,1,1,0,0,1,0,,,,
2011,2,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,44,,33,44,0,,0,,,,0,,,,
2011,3,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,1,0,0,0,33,38,,33,38,0,2,2,0,0,1,0,,,,
2011,4,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",5,5,0,0,54,1,0,2,0,1,2,0,0,0,0,0,0,0,40;24;51;54;22,,,191,0,0,1,1,0,0,1,0,,,,
2011,5,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2011,7,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2011,8,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,3,0,0,47,1,0,0,2,1,0,0,0,0,0,0,0,0,36;47;30,,,113,0,0,2,2,0,0,1,1,30,1,0,0
2011,9,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,,0,,,,1,43,1,0,0
2011,10,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,1,1,0,0,1,0,,,,
2011,11,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,,0,,,,0,,,,
2011,12,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",3,3,0,0,49,1,0,0,0,3,0,0,0,0,0,0,0,0,41;49;40,,,130,0,0,,0,,,,0,,,,
2011,13,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,1,1,0,0,1,0,,,,
2011,14,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,1,1,0,0,1,0,,,,
2011,15,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",4,4,0,0,46,1,1,1,1,1,0,0,0,0,0,0,0,0,19;32;46;20,,,117,0,0,1,1,0,0,1,0,,,,
2011,16,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",2,4,0,2,23,0.5,0,2,0,0,0,0,0,0,0,0,0,0,23;20,,49;49,43,0,98,1,1,0,0,1,1,49,0,0,1
2011,17,REG,00-0026968,KC,R.Succop,Ryan Succop,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,44,,0,44,0,1,1,0,0,1,0,,,,
2011,1,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1,0,,,,
2011,2,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,0,0,0,1,22,63,,22,63,0,4,4,0,0,1,0,,,,
2011,3,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,3,3,0,0,38,1,0,2,1,0,0,0,0,0,0,0,0,0,21;38;21,,,80,0,0,1,1,0,0,1,0,,,,
2011,4,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,3,5,2,0,33,0.6,0,0,3,0,0,0,0,0,2,0,0,0,32;32;33,39;33,,97,72,0,2,2,0,0,1,0,,,,
2011,5,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,3,3,0,0,1,0,,,,
2011,6,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,2,2,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,28;24,,,52,0,0,2,2,0,0,1,0,,,,
2011,8,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,23;26,,,49,0,0,4,4,0,0,1,0,,,,
2011,9,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,3,3,0,0,1,0,,,,
2011,10,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,0,,,,
2011,11,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1,0,,,,
2011,12,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,43;22,,,65,0,0,2,2,0,0,1,0,,,,
2011,13,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2011,14,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,3,3,0,0,1,0,,,,
2011,15,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,6,6,0,0,1,0,,,,
2011,16,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,2,2,0,0,51,1,0,0,0,1,1,0,0,0,0,0,0,0,43;51,,,94,0,0,2,2,0,0,1,0,,,,
2011,17,REG,00-0028058,PHI,,Alex Henery,K,SPEC,,2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,35;20,,,55,0,0,4,4,0,0,1,0,,,,
2011,1,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,3,3,0,0,1,0,,,,
2011,2,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",2,3,1,0,48,0.667,1,0,0,1,0,0,0,1,0,0,0,0,48;19,21,,67,21,0,3,3,0,0,1,1,19,1,0,0
2011,3,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",6,6,0,0,41,1,0,2,1,3,0,0,0,0,0,0,0,0,41;27;32;41;23;40,,,204,0,0,,0,,,,1,40,1,0,0
2011,4,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",3,3,0,0,41,1,0,1,1,1,0,0,0,0,0,0,0,0,41;35;23,,,99,0,0,3,3,0,0,1,0,,,,
2011,6,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",3,3,0,0,48,1,0,2,0,1,0,0,0,0,0,0,0,0,48;22;26,,,96,0,0,1,1,0,0,1,0,,,,
2011,7,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",2,2,0,0,51,1,0,0,1,0,1,0,0,0,0,0,0,0,30;51,,,81,0,0,4,4,0,0,1,0,,,,
2011,8,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2011,9,REG,00-0028660,DAL,D.Bailey,Dan Bailey,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edvfxmstx8ok643vpmht",3,3,0,0,42,1,0,2,0,1,0,0,0,0,0,0,0,0,20;20;42,,,82,0,0,2,2,0,0,1,0,,,,
